location,bhk,total_sqft,bath,price
Mohammadia,6,2694,3,1251820
Mohammadia,5,2807,3,1371268
Mohammadia,4,1788,2,903152
Mohammadia,1,841,2,563424
Mohammadia,6,2882,4,1184733
Mohammadia,1,1022,1,536290
Mohammadia,6,2575,4,1205173
Mohammadia,6,3396,4,1638381
Mohammadia,6,2456,4,1423510
Mohammadia,4,1931,2,1104020
Mohammadia,6,2577,4,1405450
Mohammadia,5,2491,4,1405054
Mohammadia,1,1049,1,476535
Mohammadia,1,827,1,606587
Mohammadia,5,2606,3,1320814
Mohammadia,3,2264,3,948486
Mohammadia,3,1733,2,882586
Mohammadia,4,2298,2,945085
Mohammadia,3,1728,3,768063
Mohammadia,6,3487,4,1861298
Mohammadia,2,947,1,566292
Mohammadia,3,2221,2,1109377
Mohammadia,5,3414,4,1401348
Mohammadia,5,2625,4,1136311
Mohammadia,1,907,1,643105
Mohammadia,6,2457,4,1319311
Mohammadia,3,2186,3,1001413
Mohammadia,6,3491,4,1721469
Mohammadia,4,1706,3,756537
Mohammadia,4,1497,2,915094
Mohammadia,5,3421,4,1893089
Mohammadia,4,2334,2,1156705
Mohammadia,4,1851,2,1015544
Mohammadia,2,882,2,575099
Mohammadia,2,1026,2,526689
Mohammadia,6,2922,3,1278842
Mohammadia,6,2800,4,1299467
Mohammadia,5,2931,3,1414173
Mohammadia,1,1123,1,767802
Mohammadia,4,1347,1,926283
Mohammadia,4,1775,3,749995
Mohammadia,5,2628,3,1390796
Mohammadia,5,2964,4,1177710
Mohammadia,1,776,1,633769
Mohammadia,6,3007,4,1664252
Mohammadia,4,1888,2,922265
Mohammadia,4,1765,2,911368
Mohammadia,3,2315,2,1120637
Mohammadia,6,2977,3,1144226
Mohammadia,4,1888,3,1116748
Mohammadia,4,1637,2,816869
Mohammadia,2,1274,1,887490
Mohammadia,6,2486,3,1317088
Mohammadia,4,1984,2,1066837
Mohammadia,4,1476,2,754377
Mohammadia,5,2907,3,1390739
Mohammadia,4,1726,3,791402
Mohammadia,5,3247,3,1885707
Mohammadia,1,849,2,526312
Mohammadia,4,2372,3,969533
Mohammadia,5,3451,4,1574992
Mohammadia,6,2733,4,1366849
Mohammadia,5,3387,3,1423163
Mohammadia,6,2437,4,1289936
Mohammadia,6,3336,4,1587431
Mohammadia,3,1374,1,788010
Mohammadia,6,3136,3,1414921
Mohammadia,3,1347,1,686393
Mohammadia,5,3149,3,1641346
Mohammadia,5,2663,4,1361199
Mohammadia,2,1265,2,818254
Mohammadia,5,2990,4,1295956
Mohammadia,3,2173,2,937444
Mohammadia,6,2852,4,1250494
Mohammadia,2,972,1,406212
Mohammadia,6,2816,3,1444197
Mohammadia,4,1758,3,736789
Mohammadia,5,2970,4,1251315
Mohammadia,3,1554,2,908479
Mohammadia,6,2705,4,1246484
Mohammadia,3,1662,2,903314
Mohammadia,5,2921,4,1347449
Mohammadia,1,1244,1,706077
Mohammadia,6,3344,4,1823765
Mohammadia,2,1119,1,906307
Mohammadia,2,928,2,670106
Mohammadia,3,1973,3,1170534
Azrou,6,3327,3,1514438
Azrou,6,3092,3,1785755
Azrou,6,3213,4,1642182
Azrou,4,2355,2,1177980
Azrou,6,2482,4,1393782
Azrou,6,3030,4,1553599
Azrou,3,1633,2,714342
Azrou,5,2849,3,1334735
Azrou,3,1931,2,952256
Azrou,1,1171,2,738380
Azrou,3,2202,3,993173
Azrou,3,2267,3,1191548
Azrou,3,1334,2,903460
Agadir,6,3402,3,1479126
Agadir,2,1028,2,652216
Agadir,3,1368,1,866598
Agadir,6,3203,3,1762308
Agadir,5,3144,4,1645777
Agadir,4,1478,1,694310
Agadir,5,3325,4,1681380
Agadir,3,2280,3,984417
Agadir,1,1125,2,712351
Agadir,2,1172,1,904591
Agadir,5,2422,3,1297715
Agadir,2,999,1,634968
Agadir,3,2143,3,1150804
Agadir,4,2160,2,936049
Agadir,2,1138,1,930074
Agadir,5,2419,3,1411264
Agadir,4,1747,2,748911
Agadir,6,2710,3,1231913
Agadir,2,755,1,485052
Agadir,4,1965,2,961188
Agadir,3,2147,2,1072247
Agadir,3,1536,2,770153
Agadir,3,2099,2,1070102
Agadir,4,2265,2,1142459
Agadir,4,2207,2,920097
Agadir,5,3226,4,1833439
Agadir,5,2969,4,1410570
Agadir,3,1435,1,783415
Agadir,3,1579,2,767858
Agadir,4,1850,3,1126472
Agadir,6,2435,3,1402986
Agadir,4,2144,3,1179130
Agadir,4,2266,3,1179391
Agadir,4,1380,2,854880
Agadir,1,1142,1,793669
Agadir,6,2801,4,1312699
Agadir,3,1672,3,903043
Agadir,6,3364,4,1899235
Agadir,5,2901,3,1395438
Agadir,3,1349,2,684117
Agadir,5,3128,3,1654729
Agadir,2,992,2,439789
Agadir,5,3018,3,1549494
Agadir,3,2153,3,1129046
Agadir,1,953,2,650472
Agadir,5,3025,4,1697816
Agadir,6,3126,4,1890764
Agadir,3,1963,2,1041828
Agadir,1,829,2,642965
Agadir,3,1825,3,1038958
Agadir,5,2606,3,1241616
Agadir,1,1287,2,773603
Agadir,4,1906,2,958453
Agadir,3,1786,3,939895
Agadir,4,1663,3,763207
Agadir,3,2282,3,954119
Agadir,4,2184,2,941950
Agadir,4,1311,1,744365
Agadir,6,3261,4,1815929
Agadir,2,1061,2,526769
Agadir,6,2940,4,1402262
Agadir,5,2670,4,1397898
Agadir,6,2412,4,1175471
Agadir,6,3326,3,1802230
Agadir,1,1207,1,918728
Agadir,3,1845,2,1046322
Agadir,5,3474,4,1522110
Agadir,6,3089,4,1578364
Agadir,4,1928,2,1197299
Agadir,6,2608,3,1335334
Agadir,5,2681,3,1114992
Agadir,3,1823,2,1118755
Agadir,3,2293,3,1046203
Agadir,3,2141,2,1040300
Agadir,4,2235,3,971746
Agadir,6,3446,4,1507468
Agadir,3,1955,3,1099181
Agadir,3,2148,2,1110633
Agadir,4,1544,2,868430
Agadir,3,1469,2,785381
Agadir,5,2481,3,1374398
Agadir,4,2043,3,1068516
Agadir,4,2108,3,996253
Agadir,3,1731,2,921661
Agadir,3,2130,3,957450
Agadir,5,3097,3,1608921
Agadir,6,2925,3,1124724
Agadir,6,2633,4,1422129
Agadir,6,2451,3,1303971
Agadir,6,3210,3,1431951
Agadir,6,2922,4,1231746
Agadir,6,2935,4,1337870
Agadir,4,1944,2,1138684
Agadir,2,1255,1,815034
Agadir,3,2153,2,933174
Agadir,6,2811,4,1191557
Agadir,4,1447,2,945491
Agadir,3,1489,1,760162
Essaouira,4,1351,2,842003
Essaouira,2,873,2,622803
Essaouira,4,1406,1,879164
Essaouira,5,2665,4,1286341
Essaouira,4,1920,2,1040046
Essaouira,4,1543,3,837431
Essaouira,2,1130,2,745474
Essaouira,5,2427,4,1277943
Essaouira,6,3471,4,1816327
Essaouira,4,2032,2,1062351
Essaouira,3,1996,2,964201
Essaouira,3,1727,2,878359
Essaouira,3,2387,2,1186282
Essaouira,3,1365,2,714238
Essaouira,3,2160,3,1074557
Essaouira,4,1957,2,1146717
Essaouira,6,2681,4,1138296
Essaouira,2,1215,2,803300
Essaouira,6,2996,4,1236318
Essaouira,4,1640,3,944336
Essaouira,3,2186,2,1071916
Essaouira,2,1140,2,815978
Essaouira,5,3403,4,1541365
Essaouira,2,778,2,440808
Essaouira,2,1174,2,768938
Essaouira,3,2364,2,1084938
Essaouira,3,2067,3,1133913
Essaouira,5,2616,4,1178238
Essaouira,5,2996,4,1173497
Essaouira,3,2235,3,944405
Essaouira,4,1786,2,865940
Essaouira,4,1871,2,1053471
Essaouira,4,2239,2,1049595
Essaouira,6,3082,4,1691966
Essaouira,4,1840,3,1094224
Essaouira,4,1723,3,738046
Essaouira,2,850,1,668506
Essaouira,3,1896,2,1142790
Essaouira,2,1191,1,828383
Essaouira,6,3294,4,1481235
Essaouira,3,1732,3,861417
Essaouira,6,2861,4,1356348
Essaouira,3,1659,3,917222
Essaouira,3,1549,2,696765
Essaouira,6,2676,4,1358840
Essaouira,2,923,1,601408
Essaouira,5,2754,4,1130047
Essaouira,2,857,2,459327
Essaouira,2,1087,2,433252
Essaouira,3,1943,2,1000197
Essaouira,3,1770,2,771378
Essaouira,2,1218,2,825576
Essaouira,4,2168,3,963890
Essaouira,6,2567,4,1277062
Essaouira,6,2474,4,1231280
Essaouira,5,3221,3,1516916
Essaouira,6,3212,4,1682564
Essaouira,4,2169,2,1196256
Essaouira,3,1302,2,854822
Essaouira,4,1865,2,1007279
Essaouira,3,2260,2,1044106
Essaouira,4,1451,1,816902
Essaouira,2,1015,2,508624
Essaouira,6,2436,4,1274959
Essaouira,6,3125,3,1490934
Essaouira,3,2018,2,1058782
Essaouira,5,2539,4,1101786
Essaouira,6,3304,3,1833078
Essaouira,6,2712,4,1427223
Essaouira,4,1890,3,1029502
Essaouira,2,868,2,403711
Essaouira,6,2593,3,1216408
Essaouira,5,2492,4,1253668
Essaouira,6,2823,4,1129660
Essaouira,3,1770,3,897649
Essaouira,3,1785,3,793671
Essaouira,1,804,1,510775
Essaouira,5,3431,3,1550574
Essaouira,3,2384,3,986199
Essaouira,2,873,1,499473
Essaouira,5,2486,4,1138553
Essaouira,4,1737,2,945437
Essaouira,2,937,2,627516
Essaouira,6,3343,3,1827487
Fes,3,2256,2,1074714
Fes,5,2530,3,1428620
Fes,6,3287,4,1809884
Fes,6,3335,4,1456034
Fes,5,2977,4,1298173
Fes,6,2737,4,1413976
Fes,5,2525,3,1124961
Fes,4,1938,2,1033470
Fes,1,1252,1,740995
Fes,5,2681,3,1285060
Fes,4,2283,2,985543
Fes,1,900,1,692367
Fes,1,1142,1,715833
Fes,5,2440,4,1304423
Fes,4,2142,2,985185
Fes,4,1573,3,684707
Fes,4,1312,2,830037
Fes,1,1262,2,780632
Fes,6,3356,4,1786526
Fes,3,1464,1,948710
Fes,4,2170,3,1048209
Fes,6,2547,4,1372722
Fes,5,2484,4,1213076
Fes,5,2607,3,1340793
Fes,1,995,2,424402
Fes,5,2904,4,1207851
Fes,5,3387,4,1804495
Fes,3,2139,2,1077521
Fes,4,2340,3,1011645
Fes,4,1530,3,731778
Fes,1,966,1,594655
Fes,5,3229,3,1587701
Fes,2,1195,1,718457
Fes,5,2831,3,1315768
Fes,3,1334,1,883091
Fes,5,2584,4,1345322
Fes,5,3186,4,1867667
Fes,4,1748,3,782857
Fes,3,1469,2,843296
Fes,2,1132,2,695404
Fes,1,870,1,617899
Fes,4,2222,2,969232
Fes,3,1576,2,915182
Fes,2,1013,1,623695
Fes,3,2186,2,1123212
Fes,5,2572,4,1191889
Fes,2,1014,2,598232
Fes,1,940,1,681780
Fes,1,976,1,438444
Fes,1,1213,1,687550
Fes,6,2664,4,1176568
Fes,3,2373,2,1046231
Fes,4,1660,2,876046
Fes,6,2647,3,1414396
Fes,2,887,1,598736
Fes,4,1923,3,1109734
Meknes,2,1266,2,895797
Meknes,6,2751,4,1346345
Meknes,3,1747,2,751926
Meknes,3,2340,3,1186798
Meknes,4,1662,2,729057
Meknes,5,2915,4,1346224
Meknes,6,2864,4,1190418
Meknes,5,3018,4,1425608
Meknes,4,1469,1,806294
Meknes,5,2562,3,1372003
Meknes,4,1444,1,759730
Meknes,1,898,1,620142
Meknes,6,3461,4,1757635
Meknes,4,2316,2,970583
Meknes,5,2905,3,1435388
Meknes,3,1566,3,910434
Meknes,4,1633,3,843679
Meknes,3,1627,2,763775
Meknes,4,1574,2,841221
Meknes,6,3079,4,1829766
Meknes,3,2378,2,976653
Meknes,5,2628,4,1420601
Meknes,2,1278,2,785428
Meknes,2,1277,2,837328
Meknes,6,2755,4,1164877
Meknes,6,3168,3,1822981
Meknes,4,1972,3,1100718
Meknes,6,3479,3,1677601
Meknes,6,3298,4,1578660
Meknes,2,1049,2,476321
Meknes,4,1575,3,718896
Meknes,5,2967,4,1271596
Meknes,3,1700,3,689964
Meknes,6,2951,3,1335906
Meknes,4,1714,3,748740
Meknes,4,1779,2,938996
Meknes,3,1664,3,707046
Meknes,1,1132,1,714858
Meknes,5,3477,4,1775800
Meknes,3,2327,2,1079875
Meknes,5,2802,4,1244063
Essmara,4,1958,3,993541
Essmara,5,3280,3,1455519
Essmara,2,790,1,448317
Essmara,6,2822,4,1389499
Essmara,5,2899,3,1128030
Essmara,3,1724,2,731861
Essmara,6,3364,4,1768717
Essmara,1,1241,1,680053
Essmara,3,1643,3,707177
Essmara,5,3390,4,1679826
Essmara,2,764,1,569454
Gulmim,2,1012,1,570351
Gulmim,6,3098,3,1606941
Gulmim,6,3405,3,1620900
Gulmim,1,1072,1,626303
Gulmim,1,938,2,469448
Gulmim,1,1023,1,636283
Gulmim,6,3434,3,1525805
Gulmim,2,1260,1,766638
Gulmim,4,1503,2,693588
Gulmim,2,1062,1,482866
Gulmim,5,2937,4,1404769
Gulmim,4,1514,2,857154
Gulmim,5,2620,4,1233548
Gulmim,1,1146,2,850082
Gulmim,6,2417,3,1177867
Gulmim,5,2610,3,1232310
Gulmim,6,3145,4,1512585
Gulmim,3,1539,2,805731
Gulmim,6,2524,3,1239567
Gulmim,4,2330,2,999202
Gulmim,2,1169,1,880125
Gulmim,4,1788,3,728329
Gulmim,5,2618,3,1152764
Gulmim,3,2186,3,1054002
Gulmim,6,2963,3,1266745
Dakhla,4,2055,2,934099
Dakhla,5,2508,4,1206777
Dakhla,4,2237,2,1193147
Dakhla,4,1847,2,955450
Dakhla,6,2711,3,1347856
Dakhla,3,2231,3,924256
Dakhla,6,3449,3,1559012
Dakhla,3,1453,2,867535
Dakhla,2,1032,1,621150
Dakhla,6,3489,4,1823971
Dakhla,6,2778,4,1313723
Dakhla,6,2408,4,1165581
Dakhla,1,1267,2,853205
Dakhla,4,1662,2,935006
Dakhla,4,1587,3,801064
Dakhla,3,2343,2,1185100
Dakhla,6,3242,3,1846721
Dakhla,5,3287,4,1645244
Dakhla,2,1033,1,686901
Dakhla,5,2414,3,1433757
Dakhla,5,3439,4,1850045
Dakhla,3,1627,2,931557
Dakhla,5,3296,4,1672811
Dakhla,5,2511,4,1296385
Dakhla,5,3356,4,1715818
Dakhla,3,1956,3,1121808
Dakhla,6,2898,4,1181178
Dakhla,5,2817,4,1219808
Dakhla,4,1623,3,695523
Dakhla,1,801,2,599099
Dakhla,6,3473,4,1643713
Dakhla,2,876,2,490882
Dakhla,5,3078,3,1406143
Dakhla,1,783,2,508526
Dakhla,1,808,1,424410
Dakhla,4,1613,3,729063
Dakhla,4,2272,2,1051332
Dakhla,6,2924,4,1403242
Dakhla,1,1157,1,905228
Dakhla,3,1969,2,1076047
Dakhla,4,1473,2,903499
Laayoun,1,1296,1,756975
Laayoun,5,2924,3,1256866
Laayoun,4,1769,2,682017
Laayoun,6,3424,4,1482095
Laayoun,1,914,1,530519
Laayoun,3,1512,3,731351
Laayoun,3,1895,2,1161527
Laayoun,6,2790,3,1157835
Laayoun,3,1982,2,1112627
Laayoun,6,2504,4,1273724
Laayoun,6,3288,3,1479875
Laayoun,4,1434,2,798231
Laayoun,3,2121,3,1166057
Laayoun,3,1714,3,915010
Laayoun,5,2442,3,1337480
Laayoun,5,3149,3,1654390
Laayoun,3,1877,2,1098568
Laayoun,2,1080,1,537025
Laayoun,6,2925,3,1176709
Laayoun,6,2491,3,1162119
Laayoun,2,805,1,585517
Laayoun,1,1050,1,424494
Laayoun,4,1731,2,929648
Laayoun,6,3432,4,1642498
Laayoun,4,1784,3,765473
Laayoun,1,866,1,538188
Laayoun,6,3209,3,1485663
Laayoun,5,3088,4,1566967
Laayoun,6,2940,3,1427947
Taza,3,1698,3,838325
Taza,6,2457,3,1361499
Taza,4,1683,2,903217
Taza,2,1022,1,673147
Taza,6,2733,3,1262735
Taza,1,1143,2,826172
Taza,2,816,1,508758
Taza,1,906,1,576647
Taza,6,2543,4,1195132
Taza,3,2202,3,1150289
Taza,4,2201,3,955392
Taza,6,2852,4,1286030
Taza,6,2654,4,1340568
Taza,6,2609,3,1218380
Taza,4,1342,2,766194
Taza,3,2199,2,921352
Taza,6,3223,3,1823107
Taza,1,1193,1,680566
Taza,3,2344,2,1007552
Taza,6,2427,3,1369506
Taza,2,1139,2,730437
Taza,1,912,1,414928
Taza,5,3466,3,1562942
Taza,5,2602,3,1208907
Beni Mellal,6,3259,3,1539507
Beni Mellal,3,1584,2,711274
Beni Mellal,3,1519,2,941688
Beni Mellal,3,1823,3,1101116
Beni Mellal,3,2134,3,1169187
Beni Mellal,1,1050,1,541769
Beni Mellal,2,1142,2,686651
Beni Mellal,5,2442,4,1288134
Beni Mellal,2,1250,2,938621
Beni Mellal,5,3256,4,1607347
Beni Mellal,6,3217,3,1431635
Beni Mellal,1,1215,1,778549
Beni Mellal,3,1741,2,871154
Beni Mellal,5,2537,3,1400466
Beni Mellal,5,2956,3,1255289
Beni Mellal,5,3301,3,1887414
Beni Mellal,2,847,2,614132
Beni Mellal,4,2023,2,989317
Beni Mellal,3,1996,3,1172319
Beni Mellal,3,2165,2,1074722
Beni Mellal,6,3420,3,1862488
Beni Mellal,6,2604,3,1135599
Beni Mellal,4,1657,3,714361
Beni Mellal,6,2789,4,1289935
Beni Mellal,6,2782,3,1424608
Beni Mellal,3,2093,3,1197898
Beni Mellal,6,3486,3,1895514
Beni Mellal,4,2228,3,1008882
Beni Mellal,6,3458,4,1721981
Beni Mellal,6,3098,3,1537181
Beni Mellal,6,2474,4,1293023
Beni Mellal,6,2804,4,1370453
Beni Mellal,4,2309,3,950043
Beni Mellal,5,2958,4,1265039
Beni Mellal,4,1342,1,942011
Beni Mellal,6,2502,4,1285981
Beni Mellal,4,1737,3,887309
Beni Mellal,5,2738,4,1394627
Beni Mellal,5,2986,4,1310397
Beni Mellal,3,2399,2,1025999
Beni Mellal,3,1483,2,778290
Beni Mellal,3,1893,2,938509
Beni Mellal,4,2377,2,1028864
Beni Mellal,6,2769,4,1195074
Beni Mellal,5,2714,4,1322256
Beni Mellal,6,2564,3,1440664
Beni Mellal,5,2977,3,1345531
Beni Mellal,5,3243,4,1753453
Beni Mellal,4,1993,2,954779
Beni Mellal,5,2905,4,1229975
Beni Mellal,2,1196,2,929115
Beni Mellal,6,3393,4,1660944
Beni Mellal,3,1696,2,826967
Beni Mellal,3,1680,2,803554
Beni Mellal,2,814,2,464257
Beni Mellal,2,1040,2,653622
Beni Mellal,2,1036,1,462178
Beni Mellal,6,2988,3,1264692
Beni Mellal,6,3287,3,1602140
Beni Mellal,4,1758,2,943673
Beni Mellal,5,3088,4,1860169
Beni Mellal,6,3047,3,1509549
Beni Mellal,2,973,1,668107
Beni Mellal,1,926,1,626308
Beni Mellal,2,1159,2,915263
Beni Mellal,5,3053,4,1603772
Beni Mellal,4,1997,3,1109343
Beni Mellal,4,1501,,873690
Beni Mellal,4,1716,3,764727
Beni Mellal,4,1462,1,844806
Beni Mellal,3,1694,3,827549
EL Jadida,6,3460,4,1509649
EL Jadida,5,3043,4,1879529
EL Jadida,3,2314,2,1169267
EL Jadida,5,2973,3,1310194
EL Jadida,4,1356,2,930963
EL Jadida,4,1787,3,848885
EL Jadida,4,1592,3,864054
EL Jadida,3,1793,2,851972
EL Jadida,1,854,1,648658
EL Jadida,4,1528,2,798555
EL Jadida,4,2283,3,1137853
EL Jadida,1,1223,1,741187
EL Jadida,6,3161,3,1841226
EL Jadida,5,3223,3,1622478
EL Jadida,4,1888,3,977975
EL Jadida,6,2920,4,1195461
EL Jadida,5,2435,4,1424116
EL Jadida,5,3286,4,1720046
EL Jadida,3,2381,2,926761
EL Jadida,5,3321,4,1603511
EL Jadida,4,2166,2,1146558
EL Jadida,3,1549,2,726317
EL Jadida,3,1346,1,837473
EL Jadida,3,1998,2,1122665
EL Jadida,5,2549,3,1348264
EL Jadida,3,1910,3,956934
EL Jadida,5,3326,4,1860304
EL Jadida,3,1908,3,1119164
EL Jadida,2,805,2,496294
EL Jadida,4,2228,3,1030856
EL Jadida,3,1515,2,790657
EL Jadida,3,2286,2,1107579
EL Jadida,2,1187,2,788892
EL Jadida,3,1794,3,721812
EL Jadida,6,2459,3,1382176
EL Jadida,3,1735,2,731676
EL Jadida,4,1737,3,872166
EL Jadida,6,3255,4,1862748
EL Jadida,6,2804,4,1272062
EL Jadida,1,912,2,647553
EL Jadida,5,2849,3,1323840
EL Jadida,1,1131,1,695878
EL Jadida,6,2516,4,1115776
EL Jadida,2,1149,2,783239
EL Jadida,3,1608,2,766682
EL Jadida,2,1279,2,766775
EL Jadida,4,1567,3,914254
Nador,5,3462,4,1569555
Nador,3,1440,2,731030
Nador,5,3033,4,1753920
Nador,1,971,2,619649
Nador,1,759,2,425551
Nador,5,2780,3,1200936
Nador,3,1699,3,781487
Nador,4,1532,3,686197
Nador,4,1762,2,941859
Nador,5,3115,3,1520048
Nador,3,1703,3,928179
Nador,2,1042,2,624859
Nador,1,810,1,637125
Nador,5,2874,4,1419094
Nador,1,1083,1,416922
Nador,1,882,2,523474
Nador,3,2179,3,966457
Nador,2,1146,2,856995
Nador,5,3137,3,1706842
Nador,6,2507,3,1324795
Nador,6,2957,4,1204884
Nador,6,2743,4,1405355
Nador,1,815,1,612994
Nador,5,3192,4,1810886
Nador,4,1676,2,914119
Nador,5,2663,3,1306313
Nador,4,2217,3,1154572
Nador,5,2855,3,1269187
Zagoura,6,3454,3,1884165
Zagoura,6,2679,4,1187780
Zagoura,4,1364,1,765010
Zagoura,6,3156,4,1705840
Zagoura,6,3288,4,1704949
Zagoura,6,2413,3,1191058
Zagoura,5,2937,3,1342112
Zagoura,4,1563,3,748977
Zagoura,4,1613,2,896562
Tata,3,1475,1,711858
Tata,6,2737,4,1354363
Tata,4,1812,3,1077696
Tata,5,2697,3,1359992
Tata,3,1973,3,967959
Tata,6,3103,3,1648273
Tata,2,999,1,515864
Tata,5,3164,3,1527112
Tata,6,2597,3,1343052
Tata,3,1898,3,931797
Tata,6,3131,3,1444796
Ourzazat,1,985,1,578777
Ourzazat,4,1969,3,1163813
Ourzazat,4,2241,2,1061597
Ourzazat,5,3358,4,1734525
Ourzazat,3,2124,2,1170579
Ourzazat,3,1948,2,987761
Ourzazat,2,780,2,680446
Ourzazat,3,2227,3,926962
Ourzazat,5,3360,4,1743012
Ourzazat,4,1388,1,758434
Ourzazat,6,2499,4,1228671
Ourzazat,6,3227,3,1744834
Ourzazat,3,2144,3,1010192
Ourzazat,5,3342,3,1456523
Ourzazat,3,1661,2,934745
Ourzazat,5,3085,3,1648099
Ourzazat,6,2561,4,1261556
Ourzazat,3,1958,3,1032706
Ourzazat,3,1599,2,881035
Ourzazat,5,2798,4,1194421
Ourzazat,2,797,1,445026
Ourzazat,4,1512,2,720561
Ourzazat,5,2840,4,1447734
Ourzazat,4,1519,2,872566
Ourzazat,3,2393,3,1155391
Ourzazat,5,2619,3,1395485
Ourzazat,6,2473,4,1172268
Ourzazat,3,1635,3,727626
Ourzazat,6,2743,4,1252083
Ourzazat,1,1007,1,419672
Ourzazat,1,904,1,435563
Ourzazat,5,3410,4,1400547
Sidi ifni,6,3123,3,1814468
Sidi ifni,6,3049,3,1896030
Sidi ifni,1,1177,2,773977
Sidi ifni,5,2946,4,1405214
Sidi ifni,5,3414,4,1489108
Sidi ifni,4,1914,2,954689
Sidi ifni,4,1351,1,799243
Sidi ifni,5,2978,4,1370684
Sidi ifni,4,1320,1,745180
Sidi ifni,3,2026,3,1089057
Azrou,2,802,2,428837
Azrou,2,1290,2,864256
Azrou,2,1217,1,715631
Azrou,6,2701,4,1218630
Azrou,5,3313,4,1571732
Azrou,3,1631,2,720810
Azrou,6,2954,4,1421088
Azrou,4,2291,3,929015
Azrou,1,1218,2,851413
Azrou,3,2093,3,1167113
Azrou,3,1458,1,918705
Azrou,3,2129,3,1167501
Azrou,5,3408,4,1600878
Azrou,1,1063,1,507743
Azrou,4,1881,3,1168854
Azrou,4,1316,2,683265
Azrou,1,1232,1,717565
Azrou,5,2575,3,1124389
Azrou,6,2809,4,1220674
Azrou,3,1651,2,728947
Azrou,4,2336,3,1126150
Azrou,5,3334,3,1638552
Azrou,3,2361,2,1061249
Azrou,3,1967,3,1068619
Azrou,1,871,1,614966
Lhajb,1,1097,2,527251
Lhajb,6,2487,3,1346493
Lhajb,1,965,1,425655
Lhajb,5,3092,4,1842465
Lhajb,6,2570,4,1404251
Khouribga,4,1866,3,983111
Khouribga,5,3023,4,1430830
Khouribga,5,2489,4,1405229
Khouribga,3,2199,2,1089934
Khouribga,5,2493,4,1112962
Khouribga,4,1351,2,730368
Khouribga,5,3209,3,1546066
Khouribga,2,904,2,604677
Khouribga,4,1338,1,841994
Khouribga,3,2235,2,1151760
Khouribga,6,2646,4,1326912
Khouribga,5,2924,3,1264631
Khouribga,5,2796,3,1322260
Khouribga,1,933,1,652315
Khouribga,1,1070,1,599512
Khouribga,6,3296,4,1603390
Khouribga,6,2657,3,1178718
Khouribga,3,1993,2,1151866
Khouribga,1,1192,1,934208
Khouribga,2,1074,2,523624
Khouribga,5,3348,4,1415666
Khouribga,1,1004,1,450947
Khouribga,4,1965,3,968235
Khouribga,2,983,2,576795
Khouribga,2,1234,2,946296
Khouribga,3,1448,2,888011
Khouribga,2,1260,2,730782
Khouribga,3,2031,3,1026537
Khouribga,4,2270,2,1133037
Khouribga,1,942,2,404315
Khouribga,6,3468,4,1601028
Khouribga,4,2122,2,1161857
Khouribga,6,3048,4,1524626
Khouribga,6,3114,4,1857795
Khouribga,5,3102,3,1700236
Khouribga,5,3310,4,1783019
Khouribga,3,1324,1,788202
Khouribga,6,3214,3,1744848
Khouribga,5,2996,3,1421493
Khouribga,1,1258,2,748675
Khouribga,3,2243,3,952573
Khounifra,5,2580,4,1412378
Khounifra,5,3390,3,1500905
Khounifra,3,1364,2,755163
Khounifra,6,2557,3,1437785
Khounifra,2,1244,2,943214
Khounifra,3,1524,2,891656
Khounifra,6,3285,3,1469571
Khounifra,4,1921,2,1119584
Khounifra,3,2012,3,992615
Khounifra,6,2978,3,1378667
Khounifra,1,893,1,448629
Khounifra,1,798,2,549494
Khounifra,1,1124,1,843678
Khounifra,1,774,1,596644
Khounifra,5,2932,3,1200216
Khounifra,3,1581,3,844127
Khounifra,4,2086,3,932235
Khounifra,4,2161,3,983602
Khounifra,1,850,1,627869
Khounifra,4,1309,1,934825
Khounifra,6,2532,4,1173178
Khounifra,2,812,2,645120
Khounifra,4,2290,3,1142027
Khounifra,1,1006,1,499887
Khounifra,5,2525,4,1266703
Khounifra,5,3402,4,1812014
Khounifra,6,2903,3,1198382
Khounifra,6,3092,3,1588845
Khounifra,6,3183,3,1735001
Khounifra,5,3126,4,1490588
Khounifra,3,2153,2,1082754
Khounifra,3,1532,3,779459
Khounifra,1,1236,2,863928
Khounifra,6,2646,3,1213538
Khounifra,3,1424,2,912824
Khounifra,5,2410,4,1388576
Khounifra,6,3167,3,1638908
Khounifra,1,1026,1,652631
Khounifra,2,1230,2,890316
Khounifra,6,2578,4,1352408
Khounifra,3,1745,3,789067
Khounifra,6,3070,3,1728178
Khounifra,5,2409,4,1106324
Khounifra,6,3483,3,1727645
Khounifra,5,3489,3,1841686
Khounifra,4,1967,2,1136106
Khounifra,1,940,1,631896
Khounifra,4,1560,2,885724
Khounifra,4,2154,2,924253
Khounifra,4,1383,2,770283
Khounifra,1,958,1,649159
Khounifra,1,869,2,402811
Khounifra,5,2886,3,1221629
Khounifra,3,1613,2,787157
Khounifra,3,2055,2,1111745
Bjaad,5,3306,4,1438531
Bjaad,3,1306,1,879854
Bjaad,3,1400,1,712426
Bjaad,6,2890,4,1349282
Bjaad,6,3198,3,1503195
Bjaad,3,2397,2,1082513
Bjaad,4,1446,2,730793
Bjaad,3,1805,3,975545
Bjaad,1,1175,2,868471
Bjaad,3,2026,2,1018851
Settat,6,2412,3,1186680
Settat,4,2315,3,1109764
Settat,6,2511,4,1109782
